date,code,deaths,infectives,recovered,removed,tested,recoveredTotal,deathsTotal,infectivesTotal,testedTotal,removedTotal,activeInfectives
2020-04-30,LIG,15,104,114,129,1542,3275,1167,7993,48762,4442,3679
2020-04-30,LOM,93,598,416,509,11048,25749,13772,75732,376943,39521,36486
2020-04-30,MAR,7,37,167,174,3583,2131,906,6247,59488,3037,3384
2020-04-30,MOL,0,1,4,4,536,87,21,298,6446,108,194
2020-04-30,PIE,63,428,393,456,5268,7730,3066,26289,156534,10796,15946
2020-04-30,PUG,5,43,16,21,2126,708,415,4072,62460,1123,2970
2020-04-30,SAR,0,5,22,22,1455,435,116,1295,24754,551,766
2020-04-30,TOS,15,60,124,139,4367,2926,842,9352,141849,3768,5721
2020-04-30,UMB,1,1,28,29,1522,1092,67,1392,36459,1159,262
2020-04-30,VDA,0,4,50,50,450,902,137,1128,7631,1039,139
2020-04-30,VEN,22,135,335,357,11571,8354,1459,17960,349227,9813,8462
2020-05-01,ABR,4,18,18,22,1389,713,324,2948,39385,1037,1933
2020-05-01,BAS,0,11,10,10,495,160,25,378,13269,185,203
2020-05-01,BZ,3,10,52,55,1606,1493,278,2528,42903,1771,811
2020-05-01,CAL,0,4,17,17,1151,299,86,1112,37054,385,744
2020-05-01,EMR,28,208,259,287,5407,12581,3579,25644,188264,16160,9745
2020-05-01,FVG,5,16,66,71,3083,1632,294,3041,71013,1926,1186
2020-05-01,LAZ,41,56,37,78,6208,1744,482,6672,143804,2226,4522
2020-05-01,LIG,17,133,149,166,2437,3424,1184,8126,51199,4608,3683
2020-05-01,LOM,88,737,387,475,13701,26136,13860,76469,390644,39996,36714
2020-05-01,MAR,5,28,22,27,1753,2153,911,6275,61241,3064,3238
2020-05-01,MOL,0,2,2,2,17,89,21,300,6463,110,192
2020-05-01,PIE,31,395,295,326,6034,8025,3097,26684,162568,11122,15885
2020-05-01,PUG,6,27,23,29,1832,731,421,4099,64292,1152,2976
2020-05-01,SAR,1,18,17,18,1488,452,117,1313,26242,569,762
2020-05-01,TOS,12,93,292,304,4607,3218,854,9445,146456,4072,5675
2020-05-01,UMB,1,1,29,30,1303,1121,68,1393,37762,1189,234
2020-05-01,VDA,0,5,2,2,138,904,137,1133,7769,1041,94
2020-05-01,VEN,20,138,486,506,13232,8840,1479,18098,362459,10319,8243
2020-05-02,ABR,3,16,45,48,531,758,327,2964,39916,1085,1927
2020-05-02,BAS,0,2,4,4,453,164,25,380,13722,189,195
2020-05-02,BZ,1,7,60,61,901,1553,279,2535,43804,1832,763
2020-05-02,CAL,2,0,12,14,874,311,88,1112,37928,399,727
2020-05-02,EMR,35,206,332,367,3871,12913,3614,25850,192135,16527,9664
2020-05-02,FVG,1,18,23,24,2842,1655,295,3059,73855,1950,1133
2020-05-02,LAZ,15,84,63,78,3274,1807,497,6756,147078,2304,4528
2020-05-02,LIG,11,186,95,106,2003,3519,1195,8312,53202,4714,3703
2020-05-02,LOM,329,533,10,339,13058,26146,14189,77002,403702,40335,36772
2020-05-02,MAR,5,23,24,29,1593,2177,916,6298,62834,3093,3234
2020-05-02,MOL,0,1,9,9,612,98,21,301,7075,119,191
2020-05-02,PIE,29,495,309,338,5911,8334,3126,27179,168479,11460,16054
2020-05-02,PUG,1,34,26,27,1078,757,422,4133,65370,1179,2981
2020-05-02,SAR,2,2,14,16,748,466,119,1315,26990,585,746
2020-05-02,TOS,9,80,79,88,1767,3297,863,9525,148223,4160,5451
2020-05-02,UMB,0,1,9,9,310,1130,68,1394,38072,1198,205
2020-05-02,VDA,0,3,-3,-3,182,901,137,1136,7951,1038,95
2020-05-02,VEN,23,126,451,474,8519,9291,1502,18224,370978,10793,7863
2020-05-03,ABR,3,32,40,43,783,798,330,2996,40699,1128,1911
2020-05-03,BAS,0,6,3,3,488,167,25,386,14210,192,197
2020-05-03,BZ,2,1,37,39,436,1590,281,2536,44240,1871,703
2020-05-03,CAL,0,2,13,13,907,324,88,1114,38835,412,715
2020-05-03,EMR,28,166,416,444,4940,13329,3642,26016,197075,16971,9463
2020-05-03,FVG,2,13,33,35,1135,1688,297,3072,74990,1985,1122
2020-05-03,LAZ,11,53,109,120,3834,1916,508,6809,150912,2424,4503
2020-05-03,LIG,14,47,80,94,1290,3599,1209,8359,54492,4808,3644
2020-05-03,LOM,42,526,225,267,7155,26371,14231,77528,410857,40602,36959
2020-05-03,MAR,11,21,17,28,1578,2194,927,6319,64412,3121,3226
2020-05-03,MOL,1,0,0,1,0,98,22,301,7075,120,182
2020-05-03,PIE,26,251,306,332,3729,8640,3152,27430,172208,11792,15967
2020-05-03,PUG,2,11,8,10,1073,765,424,4144,66443,1189,2965
2020-05-03,SAR,0,4,45,45,747,511,119,1319,27737,630,734
2020-05-03,TOS,9,38,66,75,2691,3363,872,9563,150914,4235,5401
2020-05-03,UMB,0,0,13,13,751,1143,68,1394,38823,1211,196
2020-05-03,VDA,1,6,-6,-5,149,895,138,1142,8100,1033,104
2020-05-03,VEN,14,94,212,226,7224,9503,1516,18318,378202,11019,7483
2020-05-04,ABR,2,4,33,35,409,831,332,3000,41108,1163,1872
2020-05-04,BAS,0,0,21,21,691,188,25,386,14901,213,194
2020-05-04,BZ,3,5,31,34,433,1621,284,2541,44673,1905,669
2020-05-04,CAL,0,4,32,32,603,356,88,1118,39438,444,706
2020-05-04,EMR,24,159,196,220,3352,13525,3666,26175,200427,17191,9178
2020-05-04,FVG,2,4,39,41,431,1727,299,3076,75421,2026,1091
2020-05-04,LAZ,16,38,22,38,2381,1938,524,6847,153293,2462,4421
2020-05-04,LIG,12,53,84,96,1600,3683,1221,8412,56092,4904,3603
2020-05-04,LOM,63,577,133,196,7978,26504,14294,78105,418835,40798,37269
2020-05-04,MAR,5,44,31,36,986,2225,932,6363,65398,3157,3242
2020-05-04,MOL,0,0,3,3,253,101,22,301,7328,123,181
2020-05-04,PIE,34,192,234,268,3870,8874,3186,27622,176078,12060,15827
2020-05-04,PUG,5,9,14,19,724,779,429,4153,67167,1208,2964
2020-05-04,SAR,0,-2,34,34,315,545,119,1317,28052,664,687
2020-05-04,TOS,9,38,78,87,1533,3441,881,9601,152447,4322,5364
2020-05-04,UMB,2,0,0,2,221,1143,70,1394,39044,1213,183
2020-05-04,VDA,1,1,-1,0,171,894,139,1143,8271,1033,110
2020-05-04,VEN,12,55,108,120,5458,9611,1528,18373,383660,11139,7312
2020-05-05,ABR,3,25,50,53,1381,881,335,3025,42489,1216,1862
2020-05-05,BAS,0,10,6,6,575,194,25,396,15476,219,183
2020-05-05,BZ,2,1,23,25,591,1644,286,2542,45264,1930,636
2020-05-05,CAL,0,1,25,25,1071,381,88,1119,40509,469,675
2020-05-05,EMR,39,100,364,403,5739,13889,3705,26275,206166,17594,9058
2020-05-05,FVG,4,9,71,75,3089,1798,303,3085,78510,2101,1059
2020-05-05,LAZ,10,67,72,82,4014,2010,534,6914,157307,2544,4450
2020-05-05,LIG,11,63,133,144,1530,3816,1232,8475,57622,5048,3570
2020-05-05,LOM,95,500,620,715,6455,27124,14389,78605,425290,41513,37573
2020-05-05,MAR,4,29,12,16,1858,2237,936,6392,67256,3173,3235
2020-05-05,MOL,0,0,1,1,200,102,22,301,7528,124,178
2020-05-05,PIE,30,152,361,391,5238,9235,3216,27774,181316,12451,15711
2020-05-05,PUG,4,17,19,23,1961,798,433,4170,69128,1231,2962
2020-05-05,SAR,0,1,12,12,815,557,119,1318,28867,676,654
2020-05-05,TOS,8,30,111,119,4813,3552,889,9631,157260,4441,5307
2020-05-05,UMB,0,6,11,11,954,1154,70,1400,39998,1224,187
2020-05-05,VDA,0,0,0,0,213,894,139,1143,8484,1033,110
2020-05-05,VEN,17,29,130,147,7292,9741,1545,18402,390952,11286,7221
2020-05-06,ABR,6,22,34,40,1314,915,341,3047,43803,1256,1831
2020-05-06,BAS,0,3,8,8,627,202,25,399,16103,227,180
2020-05-06,BZ,0,1,34,34,964,1678,286,2543,46228,1964,612
2020-05-06,CAL,1,3,8,9,1319,389,89,1122,41828,478,653
2020-05-06,EMR,32,104,362,394,5486,14251,3737,26379,211652,17988,8759
2020-05-06,FVG,3,9,28,31,919,1826,306,3094,79429,2132,993
2020-05-06,LAZ,4,81,14,18,3587,2024,538,6995,160894,2562,4449
2020-05-06,LIG,11,76,186,197,2071,4002,1243,8551,59693,5245,3502
2020-05-06,LOM,222,764,5881,6103,14516,33005,14611,79369,439806,47616,37622
2020-05-06,MAR,7,29,5,12,1781,2242,943,6421,69037,3185,3248
2020-05-06,MOL,0,3,1,1,368,103,22,304,7896,125,180
2020-05-06,PIE,31,165,599,630,6741,9834,3247,27939,188057,13081,15485
2020-05-06,PUG,5,26,57,62,1816,855,438,4196,70944,1293,2965
2020-05-06,SAR,0,1,20,20,1099,577,119,1319,29966,696,643
2020-05-06,TOS,10,26,118,128,4293,3670,899,9657,161553,4569,5214
2020-05-06,UMB,0,4,9,9,1330,1163,70,1404,41328,1233,180
2020-05-06,VDA,0,3,-14,-14,156,880,139,1146,8640,1019,113
2020-05-06,VEN,23,77,381,404,8854,10122,1568,18479,399806,11690,7151
2020-05-07,ABR,7,25,39,46,1218,954,348,3072,45021,1302,1816
2020-05-07,BAS,1,-16,0,1,169,202,26,383,16272,228,156
2020-05-07,BZ,0,9,37,37,863,1715,286,2552,47091,2001,587
2020-05-07,CAL,0,3,14,14,1026,403,89,1125,42854,492,647
2020-05-07,EMR,29,108,459,488,5387,14710,3766,26487,217039,18476,8473
2020-05-07,FVG,2,13,46,48,2583,1872,308,3107,82012,2180,975
2020-05-07,LAZ,5,39,119,124,4446,2143,543,7034,165340,2686,4470
2020-05-07,LIG,11,94,141,152,1753,4143,1254,8645,61446,5397,3399
2020-05-07,LOM,134,720,324,458,15488,33329,14745,80089,455294,48074,32239
2020-05-07,MAR,5,31,15,20,1980,2257,948,6452,71017,3205,3267
2020-05-07,MOL,0,1,10,10,341,113,22,305,8237,135,180
2020-05-07,PIE,35,196,550,585,6527,10384,3282,28135,194584,13666,15051
2020-05-07,PUG,3,49,149,152,1852,1004,441,4245,72796,1445,2952
2020-05-07,SAR,0,5,45,45,1098,622,119,1324,31064,741,628
2020-05-07,TOS,16,26,382,398,4509,4052,915,9683,166062,4967,5112
2020-05-07,UMB,0,1,31,31,1460,1194,70,1405,42788,1264,172
2020-05-07,VDA,0,4,1,1,299,881,139,1150,8939,1020,131
2020-05-07,VEN,21,74,308,329,10406,10430,1589,18553,410212,12019,6821
2020-05-08,ABR,3,6,60,63,1082,1014,351,3078,46103,1365,1776
2020-05-08,BAS,0,-1,2,2,505,204,26,382,16777,230,154
2020-05-08,BZ,3,6,52,55,817,1767,289,2558,47908,2056,556
2020-05-08,CAL,1,1,14,15,1126,417,90,1126,43980,507,634
2020-05-08,EMR,31,111,361,392,4827,15071,3797,26598,221866,18868,8096
2020-05-08,FVG,0,9,25,25,890,1897,308,3116,82902,2205,936
2020-05-08,LAZ,6,52,66,72,4159,2209,549,7086,169499,2758,4398
2020-05-08,LIG,11,78,139,150,2085,4282,1265,8723,63531,5547,3325
2020-05-08,LOM,94,634,572,666,10993,33901,14839,80723,466287,48740,32415
2020-05-08,MAR,6,18,21,27,1487,2278,954,6470,72504,3232,3265
2020-05-08,MOL,0,22,8,8,265,121,22,327,8502,143,192
2020-05-08,PIE,23,233,572,595,6599,10956,3305,28368,201183,14261,14699
2020-05-08,PUG,2,11,76,78,1928,1080,443,4256,74724,1523,2811
2020-05-08,SAR,0,6,36,36,1155,658,119,1330,32219,777,589
2020-05-08,TOS,15,38,147,162,4234,4199,930,9721,170296,5129,4752
2020-05-08,UMB,1,1,22,23,1435,1216,71,1406,44223,1287,142
2020-05-08,VDA,0,1,8,8,341,889,139,1151,9280,1028,131
2020-05-08,VEN,38,65,374,412,10737,10804,1627,18618,420949,12431,6557
2020-05-09,ABR,4,8,41,45,1087,1055,355,3086,47190,1410,1721
2020-05-09,BAS,1,0,6,7,656,210,27,382,17433,237,152
2020-05-09,BZ,1,9,37,38,950,1804,290,2567,48858,2094,510
2020-05-09,CAL,0,3,10,10,1091,427,90,1129,45071,517,622
2020-05-09,EMR,30,121,420,450,5500,15491,3827,26719,227366,19318,7825
2020-05-09,FVG,0,8,50,50,5482,1947,308,3124,88384,2255,919
2020-05-09,LAZ,4,47,26,30,4949,2235,553,7133,174448,2788,4373
2020-05-09,LIG,11,15,198,209,1395,4480,1276,8738,64926,5756,3190
2020-05-09,LOM,85,502,2138,2223,11478,36039,14924,81225,477765,50963,32251
2020-05-09,MAR,4,23,27,31,1461,2305,958,6493,73965,3263,3261
2020-05-09,MOL,0,20,-1,-1,189,120,22,347,8691,142,204
2020-05-09,PIE,26,181,328,354,4617,11284,3331,28549,205800,14615,14285
2020-05-09,PUG,0,30,34,34,1919,1114,443,4286,76643,1557,2763
2020-05-09,SAR,0,4,7,7,1111,665,119,1334,33330,784,557
2020-05-09,TOS,7,24,161,168,4300,4360,937,9745,174596,5297,4614
2020-05-09,UMB,0,1,9,9,1351,1225,71,1407,45574,1296,120
2020-05-09,VDA,0,1,6,6,163,895,139,1152,9443,1034,124
2020-05-09,VEN,16,53,347,363,11165,11151,1643,18671,432114,12794,6198
2020-05-10,ABR,4,17,18,22,920,1073,359,3103,48110,1432,1693
2020-05-10,BAS,0,3,5,5,483,215,27,385,17916,242,148
2020-05-10,BZ,0,2,16,16,713,1820,290,2569,49571,2110,474
2020-05-10,CAL,1,3,18,19,1040,445,91,1132,46111,536,615
2020-05-10,EMR,18,77,269,287,4271,15760,3845,26796,231637,19605,7452
2020-05-10,FVG,2,6,22,24,1065,1969,310,3130,89449,2279,875
2020-05-10,LAZ,4,32,87,91,4121,2322,557,7165,178569,2879,4375
2020-05-10,LIG,5,50,127,132,2396,4607,1281,8788,67322,5888,3031
2020-05-10,LOM,62,282,292,354,7369,36331,14986,81507,485134,51317,30310
2020-05-10,MAR,2,40,17,19,2402,2322,960,6533,76367,3282,3270
2020-05-10,MOL,0,23,10,10,473,130,22,370,9164,152,228
2020-05-10,PIE,36,116,364,400,4570,11648,3367,28665,210370,15015,14047
2020-05-10,PUG,5,27,82,87,1756,1196,448,4313,78399,1644,2756
2020-05-10,SAR,1,6,40,41,716,705,120,1340,34046,825,556
2020-05-10,TOS,5,29,325,330,3612,4685,942,9774,178208,5627,4475
2020-05-10,UMB,0,4,2,2,1349,1227,71,1411,46923,1298,115
2020-05-10,VDA,0,5,10,10,390,905,139,1157,9833,1044,123
2020-05-10,VEN,14,51,323,337,7408,11474,1657,18722,439522,13131,5886
2020-05-11,ABR,7,4,59,66,793,1132,366,3107,48903,1498,1675
2020-05-11,BAS,0,1,2,2,350,217,27,386,18266,244,144
2020-05-11,BZ,0,3,15,15,448,1835,290,2572,50019,2125,461
2020-05-11,CAL,2,2,28,30,1154,473,93,1134,47265,566,598
2020-05-11,EMR,22,80,209,231,2982,15969,3867,26876,234619,19836,7245
2020-05-11,FVG,2,8,27,29,1411,1996,312,3138,90860,2308,859
2020-05-11,LAZ,5,25,12,17,2829,2334,562,7190,181398,2896,4309
2020-05-11,LIG,12,44,88,100,1492,4695,1293,8832,68814,5988,2943
2020-05-11,LOM,68,364,75,143,7508,36406,15054,81871,492642,51460,30320
2020-05-11,MAR,4,10,30,34,1463,2352,964,6543,77830,3316,3261
2020-05-11,MOL,0,13,2,2,226,132,22,383,9390,154,231
2020-05-11,PIE,33,111,390,423,3413,12038,3400,28776,213783,15438,13758
2020-05-11,PUG,3,14,136,139,1338,1332,451,4327,79737,1783,2683
2020-05-11,SAR,0,3,7,7,595,712,120,1343,34641,832,518
2020-05-11,TOS,8,13,79,87,1261,4764,950,9787,179469,5714,4158
2020-05-11,UMB,0,1,6,6,551,1233,71,1412,47474,1304,114
2020-05-11,VDA,0,1,7,7,230,912,139,1158,10063,1051,114
2020-05-11,VEN,9,19,141,150,6383,11615,1666,18741,445905,13281,5568
2020-05-12,ABR,4,8,65,69,1392,1197,370,3115,50295,1567,1617
2020-05-12,BAS,0,1,3,3,834,220,27,387,19100,247,143
2020-05-12,BZ,0,0,10,10,362,1845,290,2572,50381,2135,446
2020-05-12,CAL,0,4,4,4,1155,477,93,1138,48420,570,572
2020-05-12,EMR,18,53,274,292,4559,16243,3885,26929,239178,20128,7067
2020-05-12,FVG,1,10,38,39,2191,2034,313,3148,93051,2347,840
2020-05-12,LAZ,4,22,39,43,3687,2373,566,7212,185085,2939,4314
2020-05-12,LIG,8,31,88,96,1345,4783,1301,8863,70159,6084,2874
2020-05-12,LOM,62,1033,707,769,20602,37113,15116,82904,513244,52229,31210
2020-05-12,MAR,5,25,39,44,1584,2391,969,6568,79414,3360,3252
2020-05-12,MOL,0,3,6,6,591,138,22,386,9981,160,232
2020-05-12,PIE,28,113,239,267,4288,12277,3428,28889,218071,15705,13448
2020-05-12,PUG,5,10,128,133,1755,1460,456,4337,81492,1916,2554
2020-05-12,SAR,0,1,6,6,835,718,120,1344,35476,838,512
2020-05-12,TOS,9,15,238,247,5382,5002,959,9802,184851,5961,4086
2020-05-12,UMB,0,7,6,6,1775,1239,71,1419,49249,1310,115
2020-05-12,VDA,1,2,4,5,352,916,140,1160,10415,1056,109
2020-05-12,VEN,20,41,291,311,8284,11906,1686,18782,454189,13592,5459
2020-05-13,ABR,5,12,66,71,1066,1263,375,3127,51361,1638,1560
2020-05-13,BAS,0,2,11,11,578,231,27,389,19678,258,142
2020-05-13,BZ,0,3,27,27,800,1872,290,2575,51181,2162,439
2020-05-13,CAL,0,2,19,19,1367,496,93,1140,49787,589,570
2020-05-13,EMR,20,50,329,349,4705,16572,3905,26979,243883,20477,6825
2020-05-13,FVG,3,8,27,30,1549,2061,316,3156,94600,2377,809
2020-05-13,LAZ,11,38,65,76,3547,2438,577,7250,188632,3015,4309
2020-05-13,LIG,13,67,115,128,2015,4898,1314,8930,72174,6212,2845
2020-05-13,LOM,69,394,968,1037,10919,38081,15185,83298,524163,53266,30835
2020-05-13,MAR,2,20,213,215,1436,2604,971,6588,80850,3575,3228
2020-05-13,MOL,0,15,10,10,81,148,22,401,10062,170,241
2020-05-13,PIE,32,169,830,862,6717,13107,3460,29058,224788,16567,13350
2020-05-13,PUG,4,11,106,110,2221,1566,460,4348,83713,2026,2432
2020-05-13,SAR,0,1,16,16,1234,734,120,1345,36710,854,507
2020-05-13,TOS,5,27,300,305,4175,5302,964,9829,189026,6266,3866
2020-05-13,UMB,1,0,2,3,1482,1241,72,1419,50731,1313,109
2020-05-13,VDA,1,3,13,14,362,929,141,1163,10777,1070,107
2020-05-13,VEN,26,31,175,201,8965,12081,1712,18813,463154,13793,5179
2020-05-14,ABR,4,9,12,16,1499,1275,379,3136,52860,1654,1498
2020-05-14,BAS,0,0,4,4,607,235,27,389,20285,262,131
2020-05-14,BZ,0,3,36,36,834,1908,290,2578,52015,2198,415
2020-05-14,CAL,2,3,28,30,1263,524,95,1143,51050,619,554
2020-05-14,EMR,25,77,253,278,4708,16825,3930,27056,248591,20755,6553
2020-05-14,FVG,1,5,13,14,2400,2074,317,3161,97000,2391,784
2020-05-14,LAZ,18,41,162,180,4285,2600,595,7291,192917,3195,4274
2020-05-14,LIG,15,65,108,123,2074,5006,1329,8995,74248,6335,2782
2020-05-14,LOM,111,522,487,598,14080,38568,15296,83820,538243,53864,30320
2020-05-14,MAR,3,15,121,124,1990,2725,974,6603,82840,3699,3028
2020-05-14,MOL,0,2,4,4,165,152,22,403,10227,174,233
2020-05-14,PIE,33,151,718,751,7894,13825,3493,29209,232682,17318,12639
2020-05-14,PUG,1,9,77,78,1864,1643,461,4357,85577,2104,2331
2020-05-14,SAR,5,0,21,26,1324,755,125,1345,38034,880,491
2020-05-14,TOS,9,30,196,205,4156,5498,973,9859,193182,6471,3591
2020-05-14,UMB,1,1,14,15,1516,1255,73,1420,52247,1328,107
2020-05-14,VDA,0,3,16,16,323,945,141,1166,11100,1086,96
2020-05-14,VEN,31,32,303,334,11334,12384,1743,18845,474488,14127,5010
2020-05-15,ABR,2,12,38,40,1168,1313,381,3148,54028,1694,1494
2020-05-15,BAS,0,0,7,7,566,242,27,389,20851,269,127
2020-05-15,BZ,0,0,21,21,924,1929,290,2578,52939,2219,379
2020-05-15,CAL,0,1,20,20,1651,544,95,1144,52701,639,525
2020-05-15,EMR,13,54,341,354,4906,17166,3943,27110,253497,21109,6329
2020-05-15,FVG,1,14,42,43,3400,2116,318,3175,100400,2434,784
2020-05-15,LAZ,9,73,72,81,4682,2672,604,7364,197599,3276,4167
2020-05-15,LIG,7,65,115,122,1764,5121,1336,9060,76012,6457,2724
2020-05-15,LOM,115,299,2394,2509,12162,40962,15411,84119,550405,56373,30021
2020-05-15,MAR,3,16,122,125,1511,2847,977,6619,84351,3824,2920
2020-05-15,MOL,0,4,6,6,241,158,22,407,10468,180,233
2020-05-15,PIE,64,137,851,915,6825,14676,3557,29346,239507,18233,12025
2020-05-15,PUG,0,9,81,81,2110,1724,461,4366,87687,2185,2262
2020-05-15,SAR,0,3,7,7,1810,762,125,1348,39844,887,468
2020-05-15,TOS,3,24,241,244,4183,5739,976,9883,197365,6715,3410
2020-05-15,UMB,0,2,4,4,1554,1259,73,1422,53801,1332,94
2020-05-15,VDA,1,6,8,9,313,953,142,1172,11413,1095,86
2020-05-15,VEN,19,44,304,323,10151,12688,1762,18889,484639,14450,4720
2020-05-16,ABR,2,30,59,61,1644,1372,383,3178,55672,1755,1484
2020-05-16,BAS,0,1,8,8,645,250,27,390,21496,277,121
2020-05-16,BZ,0,0,16,16,764,1945,290,2578,53703,2235,358
2020-05-16,CAL,0,7,38,38,1390,582,95,1151,54091,677,512
2020-05-16,EMR,17,72,204,221,4777,17370,3960,27182,258274,21330,6047
2020-05-16,FVG,1,8,68,69,1294,2184,319,3183,101694,2503,749
2020-05-16,LAZ,12,32,86,98,4339,2758,616,7396,201938,3374,4118
2020-05-16,LIG,10,51,111,121,2056,5232,1346,9111,78068,6578,2653
2020-05-16,LOM,39,399,427,466,14145,41389,15450,84518,564550,56839,27911
2020-05-16,MAR,5,23,156,161,2860,3003,982,6642,87211,3985,2818
2020-05-16,MOL,0,3,15,15,391,173,22,410,10859,195,230
2020-05-16,PIE,37,137,511,548,5568,15187,3594,29483,245075,18781,11247
2020-05-16,PUG,2,8,83,85,1924,1807,463,4374,89611,2270,2189
2020-05-16,SAR,0,4,50,50,1413,812,125,1352,41257,937,465
2020-05-16,TOS,3,30,252,255,3338,5991,979,9913,200703,6970,3196
2020-05-16,UMB,0,0,9,9,1369,1268,73,1422,55170,1341,90
2020-05-16,VDA,0,1,3,3,422,956,142,1173,11835,1098,78
2020-05-16,VEN,21,39,295,316,12406,12983,1783,18928,497045,14766,4436
2020-05-17,ABR,2,8,7,9,1545,1379,385,3186,57217,1764,1431
2020-05-17,BAS,0,2,11,11,671,261,27,392,22167,288,115
2020-05-17,BZ,0,3,32,32,725,1977,290,2581,54428,2267,345
2020-05-17,CAL,0,0,52,52,1213,634,95,1151,55304,729,474
2020-05-17,EMR,13,50,233,246,2832,17603,3973,27232,261106,21576,5876
2020-05-17,FVG,0,8,34,34,2362,2218,319,3191,104056,2537,688
2020-05-17,LAZ,6,50,156,162,4228,2914,622,7446,206166,3536,4070
2020-05-17,LIG,9,48,116,125,2086,5348,1355,9159,80154,6703,2580
2020-05-17,LOM,69,326,506,575,11809,41895,15519,84844,576359,57414,27771
2020-05-17,MAR,2,25,115,117,1445,3118,984,6667,88656,4102,2682
2020-05-17,MOL,0,1,0,0,226,173,22,411,11085,195,216
2020-05-17,PIE,18,64,509,527,4296,15696,3612,29547,249371,19308,10763
2020-05-17,PUG,7,5,85,92,1424,1892,470,4379,91035,2362,2109
2020-05-17,SAR,0,1,11,11,992,823,125,1353,42249,948,416
2020-05-17,TOS,5,35,171,176,3319,6162,984,9948,204022,7146,2976
2020-05-17,UMB,0,2,5,5,786,1273,73,1424,55956,1346,83
2020-05-17,VDA,1,0,6,7,334,962,143,1173,12169,1105,75
2020-05-17,VEN,11,13,123,134,9543,13106,1794,18941,506588,14900,4133
2020-05-18,ABR,3,7,13,16,680,1392,388,3193,57897,1780,1429
2020-05-18,BAS,0,0,11,11,414,272,27,392,22581,299,104
2020-05-18,BZ,1,1,7,8,433,1984,291,2582,54861,2275,314
2020-05-18,CAL,0,0,21,21,863,655,95,1151,56167,750,422
2020-05-18,EMR,13,35,153,166,2782,17756,3986,27267,263888,21742,5665
2020-05-18,FVG,1,7,39,40,818,2257,320,3198,104874,2577,661
2020-05-18,LAZ,6,39,117,123,3306,3031,628,7485,209472,3659,3947
2020-05-18,LIG,12,32,137,149,1331,5485,1367,9191,81485,6852,2487
2020-05-18,LOM,24,175,508,532,5078,42403,15543,85019,581437,57946,27371
2020-05-18,MAR,0,11,261,261,429,3379,984,6678,89085,4363,2576
2020-05-18,MOL,0,11,10,10,429,183,22,422,11514,205,227
2020-05-18,PIE,20,72,417,437,4108,16113,3632,29619,253479,19745,10308
2020-05-18,PUG,1,7,28,29,866,1920,471,4386,91901,2391,2024
2020-05-18,SAR,1,0,24,25,1138,847,126,1353,43387,973,405
2020-05-18,TOS,5,13,237,242,1179,6399,989,9961,205201,7388,2813
2020-05-18,UMB,0,0,1,1,323,1274,73,1424,56279,1347,78
2020-05-18,VDA,0,1,9,9,158,971,143,1174,12327,1114,69
2020-05-18,VEN,9,9,37,46,6433,13143,1803,18950,513021,14946,4008
2020-05-19,ABR,1,4,27,28,1048,1419,389,3197,58945,1808,1417
2020-05-19,BAS,0,1,10,10,766,282,27,393,23347,309,94
2020-05-19,BZ,0,5,4,4,665,1988,291,2587,55526,2279,311
2020-05-19,CAL,0,2,21,21,1143,676,95,1153,57310,771,403
2020-05-19,EMR,11,47,231,242,4312,17987,3997,27314,268200,21984,5546
2020-05-19,FVG,0,5,26,26,782,2283,320,3203,105656,2603,626
2020-05-19,LAZ,12,20,48,60,4405,3079,640,7505,213877,3719,3844
2020-05-19,LIG,9,66,132,141,2108,5617,1376,9257,83593,6993,2404
2020-05-19,LOM,54,462,190,244,14918,42593,15597,85481,596355,58190,27301
2020-05-19,MAR,2,-3,182,184,900,3561,986,6675,89985,4547,2312
2020-05-19,MOL,0,0,5,5,78,188,22,422,11592,210,217
2020-05-19,PIE,47,108,300,347,5010,16413,3679,29727,258489,20092,9979
2020-05-19,PUG,2,10,62,64,1933,1982,473,4396,93834,2455,2005
2020-05-19,SAR,0,1,40,40,1026,887,126,1354,44413,1013,381
2020-05-19,TOS,3,7,254,257,3960,6653,992,9968,209161,7645,2578
2020-05-19,UMB,1,3,13,14,1543,1287,74,1427,57822,1361,80
2020-05-19,VDA,0,1,12,12,336,983,143,1175,12663,1126,61
2020-05-19,VEN,17,47,280,297,10779,13423,1820,18997,523800,15243,4009
2020-05-20,ABR,0,8,80,80,2178,1499,389,3205,61123,1888,1397
2020-05-20,BAS,0,0,11,11,639,293,27,393,23986,320,84
2020-05-20,BZ,0,0,36,36,784,2024,291,2587,56310,2315,307
2020-05-20,CAL,1,3,31,32,1158,707,96,1156,58468,803,385
2020-05-20,EMR,11,50,271,282,6162,18258,4008,27364,274362,22266,5354
2020-05-20,FVG,2,6,8,10,3015,2291,322,3209,108671,2613,606
2020-05-20,LAZ,7,28,21,28,3972,3100,647,7533,217849,3747,3812
2020-05-20,LIG,10,32,108,118,1547,5725,1386,9289,85140,7111,2295
2020-05-20,LOM,65,294,849,914,11508,43442,15662,85775,607863,59104,27351
2020-05-20,MAR,1,2,155,156,108,3716,987,6677,90093,4703,2130
2020-05-20,MOL,0,0,14,14,566,202,22,422,12158,224,212
2020-05-20,PIE,39,158,603,642,6135,17016,3718,29885,264624,20734,9790
2020-05-20,PUG,5,11,45,50,2061,2027,478,4407,95895,2505,1952
