"ITTER107","Territory","TIPO_DATO7","Air Transport Indicators","ARRIVO_PARTENZA","Arriving-Departing","AEROPORTI","Airports","SERVIZIO_AEREO_TIPO","Air service type","ISO","Nationality of the vector","ISO_OD","Origin / Destination","TIME","Select time","Value","Flag Codes","Flags"
"IT","Italy","PASS","passengers carried","DE","departures","REG","Reggio Calabria airport","ITLSH","international scheduled","IT","Italy","WRL_X_ITA","Foreign countries","2018","2018",0,,
"IT","Italy","T","freight and mail carried - tons ","DE","departures","REG","Reggio Calabria airport","ITLSH","international scheduled","IT","Italy","WRL_X_ITA","Foreign countries","2017","2017",0,,
"IT","Italy","T","freight and mail carried - tons ","DE","departures","REG","Reggio Calabria airport","ITLSH","international scheduled","IT","Italy","WRL_X_ITA","Foreign countries","2018","2018",0,,
"IT","Italy","PASS","passengers carried","DE","departures","REG","Reggio Calabria airport","ITLNSH","international non-scheduled","IT","Italy","WRL_X_ITA","Foreign countries","2017","2017",0,,
"IT","Italy","PASS","passengers carried","DE","departures","REG","Reggio Calabria airport","ITLNSH","international non-scheduled","IT","Italy","WRL_X_ITA","Foreign countries","2018","2018",0,,
"IT","Italy","T","freight and mail carried - tons ","DE","departures","REG","Reggio Calabria airport","ITLNSH","international non-scheduled","IT","Italy","WRL_X_ITA","Foreign countries","2017","2017",0,,
"IT","Italy","T","freight and mail carried - tons ","DE","departures","REG","Reggio Calabria airport","ITLNSH","international non-scheduled","IT","Italy","WRL_X_ITA","Foreign countries","2018","2018",0,,
"IT","Italy","PASS","passengers carried","DE","departures","REG","Reggio Calabria airport","ITLSE","international service","IT","Italy","WRL_X_ITA","Foreign countries","2017","2017",0,,
"IT","Italy","PASS","passengers carried","DE","departures","REG","Reggio Calabria airport","ITLSE","international service","IT","Italy","WRL_X_ITA","Foreign countries","2018","2018",0,,
"IT","Italy","T","freight and mail carried - tons ","DE","departures","REG","Reggio Calabria airport","ITLSE","international service","IT","Italy","WRL_X_ITA","Foreign countries","2017","2017",0,,
"IT","Italy","T","freight and mail carried - tons ","DE","departures","REG","Reggio Calabria airport","ITLSE","international service","IT","Italy","WRL_X_ITA","Foreign countries","2018","2018",0,,
"IT","Italy","PASS","passengers carried","DE","departures","REG","Reggio Calabria airport","INTSH","internal scheduled","WORLD","All countries of the world","IT","Italy","2017","2017",198332,,
"IT","Italy","PASS","passengers carried","DE","departures","REG","Reggio Calabria airport","INTSH","internal scheduled","WORLD","All countries of the world","IT","Italy","2018","2018",185819,,
"IT","Italy","T","freight and mail carried - tons ","DE","departures","REG","Reggio Calabria airport","INTSH","internal scheduled","WORLD","All countries of the world","IT","Italy","2017","2017",22,,
"IT","Italy","T","freight and mail carried - tons ","DE","departures","REG","Reggio Calabria airport","INTSH","internal scheduled","WORLD","All countries of the world","IT","Italy","2018","2018",9,,
"IT","Italy","PASS","passengers carried","DE","departures","REG","Reggio Calabria airport","INTNSH","internal non-scheduled","WORLD","All countries of the world","IT","Italy","2017","2017",0,,
"IT","Italy","PASS","passengers carried","DE","departures","REG","Reggio Calabria airport","INTNSH","internal non-scheduled","WORLD","All countries of the world","IT","Italy","2018","2018",0,,
"IT","Italy","T","freight and mail carried - tons ","DE","departures","REG","Reggio Calabria airport","INTNSH","internal non-scheduled","WORLD","All countries of the world","IT","Italy","2017","2017",0,,
"IT","Italy","T","freight and mail carried - tons ","DE","departures","REG","Reggio Calabria airport","INTNSH","internal non-scheduled","WORLD","All countries of the world","IT","Italy","2018","2018",0,,
"IT","Italy","PASS","passengers carried","DE","departures","REG","Reggio Calabria airport","INTSE","internal service","WORLD","All countries of the world","IT","Italy","2017","2017",198332,,
"IT","Italy","PASS","passengers carried","DE","departures","REG","Reggio Calabria airport","INTSE","internal service","WORLD","All countries of the world","IT","Italy","2018","2018",185819,,
"IT","Italy","T","freight and mail carried - tons ","DE","departures","REG","Reggio Calabria airport","INTSE","internal service","WORLD","All countries of the world","IT","Italy","2017","2017",22,,
"IT","Italy","T","freight and mail carried - tons ","DE","departures","REG","Reggio Calabria airport","INTSE","internal service","WORLD","All countries of the world","IT","Italy","2018","2018",9,,
"IT","Italy","PASS","passengers carried","DE","departures","REG","Reggio Calabria airport","SCS","scheduled service","WORLD","All countries of the world","WORLD","All countries of the world","2017","2017",198332,,
"IT","Italy","PASS","passengers carried","DE","departures","REG","Reggio Calabria airport","SCS","scheduled service","WORLD","All countries of the world","WORLD","All countries of the world","2018","2018",185819,,
"IT","Italy","T","freight and mail carried - tons ","DE","departures","REG","Reggio Calabria airport","SCS","scheduled service","WORLD","All countries of the world","WORLD","All countries of the world","2017","2017",22,,
"IT","Italy","T","freight and mail carried - tons ","DE","departures","REG","Reggio Calabria airport","SCS","scheduled service","WORLD","All countries of the world","WORLD","All countries of the world","2018","2018",9,,
"IT","Italy","PASS","passengers carried","DE","departures","REG","Reggio Calabria airport","NSSH","non-scheduled service","WORLD","All countries of the world","WORLD","All countries of the world","2017","2017",0,,
"IT","Italy","PASS","passengers carried","DE","departures","REG","Reggio Calabria airport","NSSH","non-scheduled service","WORLD","All countries of the world","WORLD","All countries of the world","2018","2018",0,,
"IT","Italy","T","freight and mail carried - tons ","DE","departures","REG","Reggio Calabria airport","NSSH","non-scheduled service","WORLD","All countries of the world","WORLD","All countries of the world","2017","2017",0,,
"IT","Italy","T","freight and mail carried - tons ","DE","departures","REG","Reggio Calabria airport","NSSH","non-scheduled service","WORLD","All countries of the world","WORLD","All countries of the world","2018","2018",0,,
"IT","Italy","PASS","passengers carried","DE","departures","REG","Reggio Calabria airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2017","2017",198332,,
"IT","Italy","PASS","passengers carried","DE","departures","REG","Reggio Calabria airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2017-Q1","Q1-2017",49871,,
"IT","Italy","PASS","passengers carried","DE","departures","REG","Reggio Calabria airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2017-Q2","Q2-2017",45310,,
"IT","Italy","PASS","passengers carried","DE","departures","REG","Reggio Calabria airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2017-Q4","Q4-2017",52732,,
"IT","Italy","PASS","passengers carried","DE","departures","REG","Reggio Calabria airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2017-Q3","Q3-2017",50419,,
"IT","Italy","PASS","passengers carried","DE","departures","REG","Reggio Calabria airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2018","2018",185819,,
"IT","Italy","PASS","passengers carried","DE","departures","REG","Reggio Calabria airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2018-Q2","Q2-2018",46138,,
"IT","Italy","PASS","passengers carried","DE","departures","REG","Reggio Calabria airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2018-Q1","Q1-2018",44877,,
"IT","Italy","PASS","passengers carried","DE","departures","REG","Reggio Calabria airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2018-Q4","Q4-2018",48090,,
"IT","Italy","PASS","passengers carried","DE","departures","REG","Reggio Calabria airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2018-Q3","Q3-2018",46714,,
"IT","Italy","PASS","passengers carried","DE","departures","REG","Reggio Calabria airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2019-Q1","Q1-2019",46590,,
"IT","Italy","PASS","passengers carried","DE","departures","REG","Reggio Calabria airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2019-Q2","Q2-2019",,"g","the instance exists, but is not known for any reason"
"IT","Italy","T","freight and mail carried - tons ","DE","departures","REG","Reggio Calabria airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2017","2017",22,,
"IT","Italy","T","freight and mail carried - tons ","DE","departures","REG","Reggio Calabria airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2017-Q1","Q1-2017",3,,
"IT","Italy","T","freight and mail carried - tons ","DE","departures","REG","Reggio Calabria airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2017-Q2","Q2-2017",11,,
"IT","Italy","T","freight and mail carried - tons ","DE","departures","REG","Reggio Calabria airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2017-Q4","Q4-2017",2,,
"IT","Italy","T","freight and mail carried - tons ","DE","departures","REG","Reggio Calabria airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2017-Q3","Q3-2017",6,,
"IT","Italy","T","freight and mail carried - tons ","DE","departures","REG","Reggio Calabria airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2018","2018",9,,
"IT","Italy","T","freight and mail carried - tons ","DE","departures","REG","Reggio Calabria airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2018-Q2","Q2-2018",4,,
"IT","Italy","T","freight and mail carried - tons ","DE","departures","REG","Reggio Calabria airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2018-Q1","Q1-2018",3,,
"IT","Italy","T","freight and mail carried - tons ","DE","departures","REG","Reggio Calabria airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2018-Q4","Q4-2018",2,,
"IT","Italy","T","freight and mail carried - tons ","DE","departures","REG","Reggio Calabria airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2018-Q3","Q3-2018",0,,
"IT","Italy","T","freight and mail carried - tons ","DE","departures","REG","Reggio Calabria airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2019-Q1","Q1-2019",0,,
"IT","Italy","T","freight and mail carried - tons ","DE","departures","REG","Reggio Calabria airport","ALL","Total","WORLD","All countries of the world","WORLD","All countries of the world","2019-Q2","Q2-2019",,"g","the instance exists, but is not known for any reason"
"IT","Italy","PASS","passengers carried","DE","departures","REG","Reggio Calabria airport","ITLSH","international scheduled","WORLD","All countries of the world","WRL_X_ITA","Foreign countries","2017","2017",0,,
"IT","Italy","PASS","passengers carried","DE","departures","REG","Reggio Calabria airport","ITLSH","international scheduled","WORLD","All countries of the world","WRL_X_ITA","Foreign countries","2018","2018",0,,
"IT","Italy","T","freight and mail carried - tons ","DE","departures","REG","Reggio Calabria airport","ITLSH","international scheduled","WORLD","All countries of the world","WRL_X_ITA","Foreign countries","2017","2017",0,,
"IT","Italy","T","freight and mail carried - tons ","DE","departures","REG","Reggio Calabria airport","ITLSH","international scheduled","WORLD","All countries of the world","WRL_X_ITA","Foreign countries","2018","2018",0,,
"IT","Italy","PASS","passengers carried","DE","departures","REG","Reggio Calabria airport","ITLNSH","international non-scheduled","WORLD","All countries of the world","WRL_X_ITA","Foreign countries","2017","2017",0,,
"IT","Italy","PASS","passengers carried","DE","departures","REG","Reggio Calabria airport","ITLNSH","international non-scheduled","WORLD","All countries of the world","WRL_X_ITA","Foreign countries","2018","2018",0,,
"IT","Italy","T","freight and mail carried - tons ","DE","departures","REG","Reggio Calabria airport","ITLNSH","international non-scheduled","WORLD","All countries of the world","WRL_X_ITA","Foreign countries","2017","2017",0,,
"IT","Italy","T","freight and mail carried - tons ","DE","departures","REG","Reggio Calabria airport","ITLNSH","international non-scheduled","WORLD","All countries of the world","WRL_X_ITA","Foreign countries","2018","2018",0,,
"IT","Italy","PASS","passengers carried","DE","departures","REG","Reggio Calabria airport","ITLSE","international service","WORLD","All countries of the world","WRL_X_ITA","Foreign countries","2017","2017",0,,
"IT","Italy","PASS","passengers carried","DE","departures","REG","Reggio Calabria airport","ITLSE","international service","WORLD","All countries of the world","WRL_X_ITA","Foreign countries","2018","2018",0,,
