date,code,deaths,incidenceRate,populationBaseline,recovered,susceptiblePopulation,susceptibleRate,tested,testedPositive,totalPopulation,region,touristArrivals,broadbandAccess,dischargeRateDiabetes,dischargeRateHypertension,dischargeRateCancer,dischargeRateChd,dischargeRateTB,availableBeds,riskOfPovertyOrSocialExclusion,medianAge,populationDensity,railTravelers
2020-02-29,BAS,0,0,562005,0,562013,1,32,0,562013,Basilicata,749956,78,22,47.3,989.9,110.8,7.6,1720,39.2,47,56.4,27866
2020-02-29,BZ,0,0,530362,0,530369,0.999998114523823,14,0,530370,Provincia Autonoma di Bolzano/Bozen,2576564,85,69.8,51.3,941.1,47.7,7,1919,12.9,44,71.8,-182953
2020-02-29,CAL,0,0,1944137,0,1944168,0.9999994856414232,6,0,1944169,Calabria,1486385,77,35.5,49.8,605.2,121.3,10.1,4150,44.5,45.2,128.6,-4584882
2020-02-29,CAM,0,1.5536348409172867e-6,5792771,0,5792854,0.9999977558607853,160,9,5792867,Campania,3354019,79,43.9,66.5,863.5,191,7,15347,53.6,43.4,426.4,-639061
2020-02-29,EMR,2,1.617000423788861e-5,4452621,0,4452494,0.9999562062385224,273,72,4452689,Emilia-Romagna,8355467,88,81,73.1,1424.7,105.4,10.8,16316,14.2,47.5,201.7,-483443
2020-02-29,FVG,0,0,1213351,0,1213371,1,20,0,1213371,Friuli-Venezia Giulia,1237869,87,38.6,63.9,1352.8,81.9,6.5,4268,13.6,49.2,160.5,-7590742
2020-02-29,LAZ,0,5.110611520442701e-7,5870043,0,5870136,0.9999994889388479,68,3,5870139,Lazio,4606265,87,48.2,64.1,1194.4,126.1,12.8,19483,27.5,46.3,347.2,-721273
2020-02-29,LIG,0,1.937632768211972e-6,1548257,4,1548259,0.9999857906930331,9,3,1548281,Liguria,2550375,84,46.2,52.7,1240.4,94.9,10.6,5517,18.8,50.9,287.3,-12895342
2020-02-29,LOM,6,8.362161220477341e-6,10045103,0,10044821,0.9999572932480526,888,84,10045250,Lombardia,7661191,87,70.5,27.2,1200.9,142.4,9.7,35870,15.7,46.5,436,-987468
2020-02-29,MAR,0,3.283099718901002e-6,1522927,0,1522940,0.9999927771806184,21,5,1522951,Marche,1872348,86,25.7,43.1,1162,91.1,9.3,4943,17.6,47.9,162.9,-43825
2020-02-29,MOL,0,0,305148,0,305152,1,0,0,305152,Molise,127283,77,30.1,49.4,1064.7,339.3,9.4,1130,27.1,48,69.1,138673
2020-02-29,PIE,0,0,4349707,0,4349770,0.9999979309293645,81,0,4349779,Piemonte,3235861,83,27.5,32.1,1046.2,105,7.8,15721,18.7,48.7,173.6,-376507
2020-02-29,PUG,0,0,4022860,0,4022921,0.9999992542737571,10,0,4022924,Puglia,3023423,77,43.4,77.9,1149.7,167.8,8.7,11620,35.7,45.7,209.3,-100270
2020-02-29,SAR,0,0,1637069,0,1637097,1,0,0,1637097,Sardegna,1629624,84,53.8,33.6,1015.6,53.1,9.1,5215,35,48.3,69.1,181840
2020-02-29,SIC,0,0,4992205,0,4992281,0.9999991987636924,1,0,4992285,Sicilia,2686092,76,43.8,47.7,864.6,82.6,8.5,13820,51.6,44.9,195.1,-145801
2020-02-29,TN,0,0,540267,0,540275,1,11,0,540275,Provincia Autonoma di Trento,2705981,91,54.9,56.4,712.5,113.9,8.9,1918,20.6,46.1,87.8,-289887
2020-02-29,TOS,0,8.055923144344956e-7,3723908,0,3723957,0.9999970461615137,94,3,3723968,Toscana,6321753,86,28.6,25.1,1221.5,90.6,9.5,11029,19.3,48.4,163.7,-1562509
2020-02-29,UMB,0,0,880657,0,880673,1,23,0,880673,Umbria,1701476,86,40.1,59.5,1277.9,169.6,9.8,2718,19.2,48.3,106.3,0
2020-02-29,VDA,0,0,125471,0,125475,1,0,0,125475,Valle d'Aosta/Vallée d'Aoste,755502,85,15.8,70.3,1126.9,124.9,6.3,462,14.6,48,38.8,25134
2020-02-29,VEN,0,8.165948403455012e-6,4898311,0,4898233,0.9999679486525165,1245,40,4898390,Veneto,6826396,87,72.4,46,1190.4,98.8,7.4,16812,14.7,47.2,282.8,-4338816
2020-03-01,ABR,0,2.290802047977031e-6,1309560,0,1309580,0.9999961819965867,9,3,1309585,Abruzzo,1441899,84,48.8,73.1,1029.6,111.5,7.7,4087,30.1,47.4,121.5,-171690
2020-03-01,BAS,0,0,562003,0,562013,1,7,0,562013,Basilicata,749956,78,22,47.3,989.9,110.8,7.6,1720,39.2,47,56.4,-3483
2020-03-01,BZ,0,0,530360,0,530369,0.999998114523823,4,0,530370,Provincia Autonoma di Bolzano/Bozen,2576564,85,69.8,51.3,941.1,47.7,7,1919,12.9,44,71.8,-548859
2020-03-01,CAL,0,0,1944129,0,1944168,0.9999994856414232,8,0,1944169,Calabria,1486385,77,35.5,49.8,605.2,121.3,10.1,4150,44.5,45.2,128.6,-4257391
2020-03-01,CAM,0,6.905043737410164e-7,5792747,0,5792850,0.9999970653564116,0,4,5792867,Campania,3354019,79,43.9,66.5,863.5,191,7,15347,53.6,43.4,426.4,-1789370
2020-03-01,EMR,4,1.527168438818376e-5,4452603,0,4452426,0.9999418328491685,245,68,4452685,Emilia-Romagna,8355467,88,81,73.1,1424.7,105.4,10.8,16316,14.2,47.5,201.7,-798731
2020-03-01,FVG,0,4.9449014357521315e-6,1213346,0,1213365,0.9999950550985642,54,6,1213371,Friuli-Venezia Giulia,1237869,87,38.6,63.9,1352.8,81.9,6.5,4268,13.6,49.2,160.5,-18976854
2020-03-01,LAZ,0,0,5870019,0,5870136,0.9999994889388479,45,0,5870139,Lazio,4606265,87,48.2,64.1,1194.4,126.1,12.8,19483,27.5,46.3,347.2,-2644669
2020-03-01,LIG,0,0,1548251,0,1548259,0.9999857906930331,0,0,1548281,Liguria,2550375,84,46.2,52.7,1240.4,94.9,10.6,5517,18.8,50.9,287.3,-19035982
2020-03-01,LOM,1,3.6733783303928057e-5,10045062,33,10044452,0.9999206590100455,1156,369,10045249,Lombardia,7661191,87,70.5,27.2,1200.9,142.4,9.7,35870,15.7,46.5,436,-1161727
2020-03-01,MAR,0,9.192679212922806e-6,1522921,0,1522926,0.9999835845014055,33,14,1522951,Marche,1872348,86,25.7,43.1,1162,91.1,9.3,4943,17.6,47.9,162.9,-74502
2020-03-01,MOL,0,0,305147,0,305152,1,6,0,305152,Molise,127283,77,30.1,49.4,1064.7,339.3,9.4,1130,27.1,48,69.1,-277346
2020-03-01,PIE,0,8.736076016735562e-6,4349689,0,4349732,0.9999891948533477,54,38,4349779,Piemonte,3235861,83,27.5,32.1,1046.2,105,7.8,15721,18.7,48.7,173.6,-292838
2020-03-01,PUG,0,0,4022844,0,4022921,0.9999992542737571,10,0,4022924,Puglia,3023423,77,43.4,77.9,1149.7,167.8,8.7,11620,35.7,45.7,209.3,-110297
2020-03-01,SAR,0,0,1637062,0,1637097,1,28,0,1637097,Sardegna,1629624,84,53.8,33.6,1015.6,53.1,9.1,5215,35,48.3,69.1,0
2020-03-01,SIC,0,6.009272307169964e-7,4992185,0,4992278,0.9999985978364616,285,3,4992285,Sicilia,2686092,76,43.8,47.7,864.6,82.6,8.5,13820,51.6,44.9,195.1,-123370
2020-03-01,TN,0,0,540265,0,540275,1,79,0,540275,Provincia Autonoma di Trento,2705981,91,54.9,56.4,712.5,113.9,8.9,1918,20.6,46.1,87.8,-869662
2020-03-01,TOS,0,5.370615429563304e-7,3723893,0,3723955,0.9999965090999707,41,2,3723968,Toscana,6321753,86,28.6,25.1,1221.5,90.6,9.5,11029,19.3,48.4,163.7,-6696467
2020-03-01,UMB,0,2.2709904811433985e-6,880653,0,880671,0.9999977290095189,4,2,880673,Umbria,1701476,86,40.1,59.5,1277.9,169.6,9.8,2718,19.2,48.3,106.3,-243861
2020-03-01,VDA,0,0,125470,0,125475,1,1,0,125475,Valle d'Aosta/Vallée d'Aoste,755502,85,15.8,70.3,1126.9,124.9,6.3,462,14.6,48,38.8,-16756
2020-03-01,VEN,0,1.4698707126219023e-5,4898291,0,4898161,0.9999532499453903,397,72,4898390,Veneto,6826396,87,72.4,46,1190.4,98.8,7.4,16812,14.7,47.2,282.8,-7008856
2020-03-02,ABR,0,0,1309555,0,1309580,0.9999961819965867,0,0,1309585,Abruzzo,1441899,84,48.8,73.1,1029.6,111.5,7.7,4087,30.1,47.4,121.5,-109257
2020-03-02,BAS,0,0,562001,0,562013,1,0,0,562013,Basilicata,749956,78,22,47.3,989.9,110.8,7.6,1720,39.2,47,56.4,-27866
2020-03-02,BZ,0,0,530358,0,530369,0.999998114523823,0,0,530370,Provincia Autonoma di Bolzano/Bozen,2576564,85,69.8,51.3,941.1,47.7,7,1919,12.9,44,71.8,-284593
2020-03-02,CAL,0,0,1944121,0,1944168,0.9999994856414232,4,0,1944169,Calabria,1486385,77,35.5,49.8,605.2,121.3,10.1,4150,44.5,45.2,128.6,-3929899
2020-03-02,CAM,0,0,5792723,0,5792850,0.9999970653564116,0,0,5792867,Campania,3354019,79,43.9,66.5,863.5,191,7,15347,53.6,43.4,426.4,-1278122
2020-03-02,EMR,3,1.1229187262867638e-5,4452585,0,4452376,0.9999312773739513,178,50,4452682,Emilia-Romagna,8355467,88,81,73.1,1424.7,105.4,10.8,16316,14.2,47.5,201.7,-651597
2020-03-02,FVG,0,2.4724507178760657e-6,1213341,0,1213362,0.9999925826478464,26,3,1213371,Friuli-Venezia Giulia,1237869,87,38.6,63.9,1352.8,81.9,6.5,4268,13.6,49.2,160.5,-13758219
2020-03-02,LAZ,0,1.7035371734809007e-7,5869995,0,5870135,0.9999993185851306,49,1,5870139,Lazio,4606265,87,48.2,64.1,1194.4,126.1,12.8,19483,27.5,46.3,347.2,-1562759
2020-03-02,LIG,0,0,1548245,0,1548259,0.9999857906930331,0,0,1548281,Liguria,2550375,84,46.2,52.7,1240.4,94.9,10.6,5517,18.8,50.9,287.3,-18421918
2020-03-02,LOM,14,2.6878415487542103e-5,10045021,66,10044182,0.9998951741795986,1046,270,10045235,Lombardia,7661191,87,70.5,27.2,1200.9,142.4,9.7,35870,15.7,46.5,436,-1277900
2020-03-02,MAR,1,6.566203749302341e-6,1522915,0,1522916,0.9999776749072524,36,10,1522950,Marche,1872348,86,25.7,43.1,1162,91.1,9.3,4943,17.6,47.9,162.9,-56972
2020-03-02,MOL,0,0,305146,0,305152,1,7,0,305152,Molise,127283,77,30.1,49.4,1064.7,339.3,9.4,1130,27.1,48,69.1,138673
2020-03-02,PIE,0,4.5979347456502965e-7,4349671,0,4349730,0.9999887350598732,72,2,4349779,Piemonte,3235861,83,27.5,32.1,1046.2,105,7.8,15721,18.7,48.7,173.6,-606594
2020-03-02,PUG,0,2.48575414300643e-7,4022828,0,4022920,0.9999990056983428,16,1,4022924,Puglia,3023423,77,43.4,77.9,1149.7,167.8,8.7,11620,35.7,45.7,209.3,-90243
2020-03-02,SAR,0,0,1637055,0,1637097,1,0,0,1637097,Sardegna,1629624,84,53.8,33.6,1015.6,53.1,9.1,5215,35,48.3,69.1,-363680
2020-03-02,SIC,0,0,4992165,0,4992278,0.9999985978364616,16,0,4992285,Sicilia,2686092,76,43.8,47.7,864.6,82.6,8.5,13820,51.6,44.9,195.1,-145801
2020-03-02,TN,0,0,540263,0,540275,1,0,0,540275,Provincia Autonoma di Trento,2705981,91,54.9,56.4,712.5,113.9,8.9,1918,20.6,46.1,87.8,-450936
2020-03-02,TOS,0,0,3723878,0,3723955,0.9999965090999707,41,0,3723968,Toscana,6321753,86,28.6,25.1,1221.5,90.6,9.5,11029,19.3,48.4,163.7,-3125018
2020-03-02,UMB,0,0,880649,0,880671,0.9999977290095189,0,0,880673,Umbria,1701476,86,40.1,59.5,1277.9,169.6,9.8,2718,19.2,48.3,106.3,-199522
2020-03-02,VDA,0,0,125469,0,125475,1,1,0,125475,Valle d'Aosta/Vallée d'Aoste,755502,85,15.8,70.3,1126.9,124.9,6.3,462,14.6,48,38.8,-83781
2020-03-02,VEN,0,2.041487100863753e-6,4898271,0,4898151,0.9999512084582893,726,10,4898390,Veneto,6826396,87,72.4,46,1190.4,98.8,7.4,16812,14.7,47.2,282.8,-6007591
2020-03-03,ABR,0,7.636006826590103e-7,1309550,0,1309579,0.999995418395904,0,1,1309585,Abruzzo,1441899,84,48.8,73.1,1029.6,111.5,7.7,4087,30.1,47.4,121.5,-156082
2020-03-03,BAS,0,1.779318271997267e-6,561999,0,562012,0.9999982206817281,3,1,562013,Basilicata,749956,78,22,47.3,989.9,110.8,7.6,1720,39.2,47,56.4,-27866
2020-03-03,BZ,0,0,530356,0,530369,0.999998114523823,0,0,530370,Provincia Autonoma di Bolzano/Bozen,2576564,85,69.8,51.3,941.1,47.7,7,1919,12.9,44,71.8,-182953
2020-03-03,CAL,0,0,1944113,0,1944168,0.9999994856414232,0,0,1944169,Calabria,1486385,77,35.5,49.8,605.2,121.3,10.1,4150,44.5,45.2,128.6,-5239865
2020-03-03,CAM,0,2.244139214658303e-6,5792699,0,5792837,0.999994821217197,32,13,5792867,Campania,3354019,79,43.9,66.5,863.5,191,7,15347,53.6,43.4,426.4,-1405934
2020-03-03,EMR,7,1.9089648357448052e-5,4452567,4,4452291,0.999913759706244,39,85,4452675,Emilia-Romagna,8355467,88,81,73.1,1424.7,105.4,10.8,16316,14.2,47.5,201.7,-651597
2020-03-03,FVG,0,3.296600957168088e-6,1213336,0,1213358,0.9999892860468892,85,4,1213371,Friuli-Venezia Giulia,1237869,87,38.6,63.9,1352.8,81.9,6.5,4268,13.6,49.2,160.5,-11386113
2020-03-03,LAZ,0,1.1924760214366304e-6,5869971,0,5870128,0.9999981261091092,104,7,5870139,Lazio,4606265,87,48.2,64.1,1194.4,126.1,12.8,19483,27.5,46.3,347.2,-1682971
2020-03-03,LIG,1,1.2917560131242412e-6,1548239,0,1548257,0.9999851448058491,0,2,1548280,Liguria,2550375,84,46.2,52.7,1240.4,94.9,10.6,5517,18.8,50.9,287.3,-7368767
2020-03-03,LOM,17,2.648026155330825e-5,10044980,0,10043916,0.9998703860881865,1652,266,10045218,Lombardia,7661191,87,70.5,27.2,1200.9,142.4,9.7,35870,15.7,46.5,436,-1016511
2020-03-03,MAR,1,1.7072140958101682e-5,1522909,0,1522890,0.9999612593724412,63,26,1522949,Marche,1872348,86,25.7,43.1,1162,91.1,9.3,4943,17.6,47.9,162.9,-56972
2020-03-03,MOL,0,9.83116610738255e-6,305145,0,305149,0.9999901688338926,0,3,305152,Molise,127283,77,30.1,49.4,1064.7,339.3,9.4,1130,27.1,48,69.1,-138673
2020-03-03,PIE,0,1.1494836864125742e-6,4349653,0,4349725,0.9999875855761867,24,5,4349779,Piemonte,3235861,83,27.5,32.1,1046.2,105,7.8,15721,18.7,48.7,173.6,-418341
2020-03-03,PUG,0,4.97150828601286e-7,4022812,0,4022918,0.9999985085475142,20,2,4022924,Puglia,3023423,77,43.4,77.9,1149.7,167.8,8.7,11620,35.7,45.7,209.3,-100270
2020-03-03,SAR,0,6.108373541702171e-7,1637048,0,1637096,0.9999993891626459,0,1,1637097,Sardegna,1629624,84,53.8,33.6,1015.6,53.1,9.1,5215,35,48.3,69.1,-409140
2020-03-03,SIC,0,0,4992145,0,4992278,0.9999985978364616,0,0,4992285,Sicilia,2686092,76,43.8,47.7,864.6,82.6,8.5,13820,51.6,44.9,195.1,-134586
2020-03-03,TN,0,7.403637036694276e-6,540261,0,540271,0.9999925963629633,0,4,540275,Provincia Autonoma di Trento,2705981,91,54.9,56.4,712.5,113.9,8.9,1918,20.6,46.1,87.8,-289887
2020-03-03,TOS,0,1.6111846288689913e-6,3723863,0,3723949,0.9999948979153419,84,6,3723968,Toscana,6321753,86,28.6,25.1,1221.5,90.6,9.5,11029,19.3,48.4,163.7,-3125018
2020-03-03,UMB,0,6.812971443430195e-6,880645,0,880665,0.9999909160380754,10,6,880673,Umbria,1701476,86,40.1,59.5,1277.9,169.6,9.8,2718,19.2,48.3,106.3,-177353
2020-03-03,VDA,0,0,125468,0,125475,1,1,0,125475,Valle d'Aosta/Vallée d'Aoste,755502,85,15.8,70.3,1126.9,124.9,6.3,462,14.6,48,38.8,-8378
2020-03-03,VEN,1,6.941057559944708e-6,4898251,7,4898117,0.9999444715395205,394,34,4898389,Veneto,6826396,87,72.4,46,1190.4,98.8,7.4,16812,14.7,47.2,282.8,-5506958
2020-03-04,ABR,0,7.636006826590103e-7,1309545,0,1309578,0.9999946547952214,33,1,1309585,Abruzzo,1441899,84,48.8,73.1,1029.6,111.5,7.7,4087,30.1,47.4,121.5,-171690
2020-03-04,BAS,0,0,561997,0,562012,0.9999982206817281,6,0,562013,Basilicata,749956,78,22,47.3,989.9,110.8,7.6,1720,39.2,47,56.4,-10450
2020-03-04,BZ,0,0,530354,0,530369,0.999998114523823,0,0,530370,Provincia Autonoma di Bolzano/Bozen,2576564,85,69.8,51.3,941.1,47.7,7,1919,12.9,44,71.8,-40656
2020-03-04,CAL,0,0,1944105,0,1944168,0.9999994856414232,7,0,1944169,Calabria,1486385,77,35.5,49.8,605.2,121.3,10.1,4150,44.5,45.2,128.6,-5567357
2020-03-04,CAM,0,1.726260934352541e-7,5792675,0,5792836,0.9999946485911035,24,1,5792867,Campania,3354019,79,43.9,66.5,863.5,191,7,15347,53.6,43.4,426.4,-1150310
2020-03-04,EMR,4,2.7848453209320877e-5,4452549,2,4452167,0.9998868095127621,488,124,4452671,Emilia-Romagna,8355467,88,81,73.1,1424.7,105.4,10.8,16316,14.2,47.5,201.7,-630577
2020-03-04,FVG,0,4.12075119646011e-6,1213331,0,1213353,0.9999851652956927,22,5,1213371,Friuli-Venezia Giulia,1237869,87,38.6,63.9,1352.8,81.9,6.5,4268,13.6,49.2,160.5,-10911691
2020-03-04,LAZ,0,2.725659477569441e-6,5869947,0,5870112,0.9999954004496316,118,16,5870139,Lazio,4606265,87,48.2,64.1,1194.4,126.1,12.8,19483,27.5,46.3,347.2,-1322335
2020-03-04,LIG,0,1.2917560131242412e-6,1548233,0,1548255,0.999983853049836,12,2,1548280,Liguria,2550375,84,46.2,52.7,1240.4,94.9,10.6,5517,18.8,50.9,287.3,-6754703
2020-03-04,LOM,18,2.9865010154103452e-5,10044939,111,10043616,0.9998423127463864,2561,300,10045200,Lombardia,7661191,87,70.5,27.2,1200.9,142.4,9.7,35870,15.7,46.5,436,-987468
2020-03-04,MAR,2,1.5102298372825843e-5,1522903,0,1522867,0.9999474702665293,88,23,1522947,Marche,1872348,86,25.7,43.1,1162,91.1,9.3,4943,17.6,47.9,162.9,-96414
2020-03-04,MOL,0,0,305144,0,305149,0.9999901688338926,6,0,305152,Molise,127283,77,30.1,49.4,1064.7,339.3,9.4,1130,27.1,48,69.1,-554692
2020-03-04,PIE,0,5.977315169345385e-6,4349635,0,4349699,0.9999816082610175,85,26,4349779,Piemonte,3235861,83,27.5,32.1,1046.2,105,7.8,15721,18.7,48.7,173.6,-439258
2020-03-04,PUG,1,7.457264282711849e-7,4022796,1,4022915,0.9999980113961913,24,3,4022923,Puglia,3023423,77,43.4,77.9,1149.7,167.8,8.7,11620,35.7,45.7,209.3,-110297
2020-03-04,SAR,0,6.108373541702171e-7,1637041,0,1637095,0.9999987783252917,13,1,1637097,Sardegna,1629624,84,53.8,33.6,1015.6,53.1,9.1,5215,35,48.3,69.1,-136380
2020-03-04,SIC,0,2.2033998459623198e-6,4992125,0,4992267,0.9999963944366157,60,11,4992285,Sicilia,2686092,76,43.8,47.7,864.6,82.6,8.5,13820,51.6,44.9,195.1,-145801
2020-03-04,TN,0,1.850909259173569e-6,540259,0,540270,0.9999907454537041,0,1,540275,Provincia Autonoma di Trento,2705981,91,54.9,56.4,712.5,113.9,8.9,1918,20.6,46.1,87.8,-64419
2020-03-04,TOS,0,5.102084658085139e-6,3723848,0,3723930,0.9999897958306838,79,19,3723968,Toscana,6321753,86,28.6,25.1,1221.5,90.6,9.5,11029,19.3,48.4,163.7,-2455371
2020-03-04,UMB,0,1.1354952405716992e-6,880641,0,880664,0.9999897805428348,13,1,880673,Umbria,1701476,86,40.1,59.5,1277.9,169.6,9.8,2718,19.2,48.3,106.3,-88677
2020-03-04,VDA,0,0,125467,0,125475,1,3,0,125475,Valle d'Aosta/Vallée d'Aoste,755502,85,15.8,70.3,1126.9,124.9,6.3,462,14.6,48,38.8,-16756
2020-03-04,VEN,3,1.0819890470044622e-5,4898231,2,4898064,0.9999342640616725,339,53,4898386,Veneto,6826396,87,72.4,46,1190.4,98.8,7.4,16812,14.7,47.2,282.8,-4505693
2020-03-05,ABR,0,7.636006826590103e-7,1309540,0,1309577,0.9999938911945387,11,1,1309585,Abruzzo,1441899,84,48.8,73.1,1029.6,111.5,7.7,4087,30.1,47.4,121.5,-249731
2020-03-05,BAS,0,0,561995,0,562012,0.9999982206817281,6,0,562013,Basilicata,749956,78,22,47.3,989.9,110.8,7.6,1720,39.2,47,56.4,-55732
2020-03-05,BZ,0,0,530352,0,530369,0.999998114523823,0,0,530370,Provincia Autonoma di Bolzano/Bozen,2576564,85,69.8,51.3,941.1,47.7,7,1919,12.9,44,71.8,-426890
2020-03-05,CAL,0,5.143585768521152e-7,1944097,0,1944167,0.9999989712828463,7,1,1944169,Calabria,1486385,77,35.5,49.8,605.2,121.3,10.1,4150,44.5,45.2,128.6,-6222340
2020-03-05,CAM,0,2.416765308093557e-6,5792651,0,5792822,0.9999922318257954,42,14,5792867,Campania,3354019,79,43.9,66.5,863.5,191,7,15347,53.6,43.4,426.4,-2172807
2020-03-05,EMR,8,3.4586044351436434e-5,4452531,4,4452013,0.9998540199426725,384,154,4452663,Emilia-Romagna,8355467,88,81,73.1,1424.7,105.4,10.8,16316,14.2,47.5,201.7,-672616
2020-03-05,FVG,0,2.4724507178760657e-6,1213326,0,1213350,0.9999826928449749,21,3,1213371,Friuli-Venezia Giulia,1237869,87,38.6,63.9,1352.8,81.9,6.5,4268,13.6,49.2,160.5,-11386113
2020-03-05,LAZ,0,2.384952042873261e-6,5869923,0,5870098,0.9999930154975887,180,14,5870139,Lazio,4606265,87,48.2,64.1,1194.4,126.1,12.8,19483,27.5,46.3,347.2,-2644669
2020-03-05,LIG,2,1.291757681759994e-6,1548227,0,1548253,0.999983853028978,13,2,1548278,Liguria,2550375,84,46.2,52.7,1240.4,94.9,10.6,5517,18.8,50.9,287.3,-15965662
2020-03-05,LOM,25,4.2906171370832264e-5,10044898,126,10043185,0.9998018949396104,216,431,10045175,Lombardia,7661191,87,70.5,27.2,1200.9,142.4,9.7,35870,15.7,46.5,436,-1219813
2020-03-05,MAR,0,2.6264866735349292e-5,1522897,0,1522827,0.9999212053997939,125,40,1522947,Marche,1872348,86,25.7,43.1,1162,91.1,9.3,4943,17.6,47.9,162.9,-87649
2020-03-05,MOL,0,1.3108221476510067e-5,305143,0,305145,0.9999770606124161,5,4,305152,Molise,127283,77,30.1,49.4,1064.7,339.3,9.4,1130,27.1,48,69.1,-2218767
2020-03-05,PIE,2,5.977317917677159e-6,4349617,0,4349673,0.9999760907283293,0,26,4349777,Piemonte,3235861,83,27.5,32.1,1046.2,105,7.8,15721,18.7,48.7,173.6,-564760
2020-03-05,PUG,0,1.2428773804519748e-6,4022780,0,4022910,0.9999967685188108,37,5,4022923,Puglia,3023423,77,43.4,77.9,1149.7,167.8,8.7,11620,35.7,45.7,209.3,-210566
2020-03-05,SAR,0,0,1637034,0,1637095,0.9999987783252917,8,0,1637097,Sardegna,1629624,84,53.8,33.6,1015.6,53.1,9.1,5215,35,48.3,69.1,-681901
2020-03-05,SIC,0,0,4992105,0,4992267,0.9999963944366157,0,0,4992285,Sicilia,2686092,76,43.8,47.7,864.6,82.6,8.5,13820,51.6,44.9,195.1,-213094
2020-03-05,TN,0,3.701818518347138e-6,540257,0,540268,0.9999870436351858,0,2,540275,Provincia Autonoma di Trento,2705981,91,54.9,56.4,712.5,113.9,8.9,1918,20.6,46.1,87.8,-676404
2020-03-05,TOS,0,6.1762077439978e-6,3723833,0,3723907,0.9999836196229398,0,23,3723968,Toscana,6321753,86,28.6,25.1,1221.5,90.6,9.5,11029,19.3,48.4,163.7,-5803605
2020-03-05,UMB,0,0,880637,0,880664,0.9999897805428348,30,0,880673,Umbria,1701476,86,40.1,59.5,1277.9,169.6,9.8,2718,19.2,48.3,106.3,-310368
2020-03-05,VDA,0,1.593943016537159e-5,125466,0,125473,0.9999840605698346,6,2,125475,Valle d'Aosta/Vallée d'Aoste,755502,85,15.8,70.3,1126.9,124.9,6.3,462,14.6,48,38.8,-150806
2020-03-05,VEN,4,9.595005044522865e-6,4898211,8,4898017,0.9999254855991223,1434,47,4898382,Veneto,6826396,87,72.4,46,1190.4,98.8,7.4,16812,14.7,47.2,282.8,-5340081
2020-03-06,ABR,0,7.636006826590103e-7,1309535,0,1309576,0.9999931275938561,0,1,1309585,Abruzzo,1441899,84,48.8,73.1,1029.6,111.5,7.7,4087,30.1,47.4,121.5,-343380
2020-03-06,BAS,0,3.558636543994534e-6,561993,0,562010,0.9999946620451841,9,2,562013,Basilicata,749956,78,22,47.3,989.9,110.8,7.6,1720,39.2,47,56.4,-83597
2020-03-06,BZ,0,5.65642853102551e-6,530350,0,530366,0.9999924580952919,16,3,530370,Provincia Autonoma di Bolzano/Bozen,2576564,85,69.8,51.3,941.1,47.7,7,1919,12.9,44,71.8,-426890
2020-03-06,CAL,0,1.0287171537042305e-6,1944089,0,1944165,0.9999979425656926,46,2,1944169,Calabria,1486385,77,35.5,49.8,605.2,121.3,10.1,4150,44.5,45.2,128.6,-9169765
2020-03-06,CAM,0,2.071513121223049e-6,5792627,0,5792810,0.9999901603126742,0,12,5792867,Campania,3354019,79,43.9,66.5,863.5,191,7,15347,53.6,43.4,426.4,-3450929
2020-03-06,EMR,7,3.862862974368557e-5,4452513,7,4451841,0.9998169631788308,252,172,4452656,Emilia-Romagna,8355467,88,81,73.1,1424.7,105.4,10.8,16316,14.2,47.5,201.7,-714654
2020-03-06,FVG,0,8.24150239292022e-6,1213321,3,1213340,0.9999744513425819,180,10,1213371,Friuli-Venezia Giulia,1237869,87,38.6,63.9,1352.8,81.9,6.5,4268,13.6,49.2,160.5,-13283798
2020-03-06,LAZ,1,1.70353746368484e-6,5869899,0,5870088,0.9999914823126815,198,10,5870138,Lazio,4606265,87,48.2,64.1,1194.4,126.1,12.8,19483,27.5,46.3,347.2,-3125518
2020-03-06,LIG,0,2.583515363519988e-6,1548221,1,1548249,0.9999812695136144,83,4,1548278,Liguria,2550375,84,46.2,52.7,1240.4,94.9,10.6,5517,18.8,50.9,287.3,-9210959
2020-03-06,LOM,37,3.5937784030443384e-5,10044857,93,10042824,0.9997696397998713,1202,361,10045138,Lombardia,7661191,87,70.5,27.2,1200.9,142.4,9.7,35870,15.7,46.5,436,-1161727
2020-03-06,MAR,0,2.298175839343063e-5,1522891,0,1522792,0.9998982236414006,172,35,1522947,Marche,1872348,86,25.7,43.1,1162,91.1,9.3,4943,17.6,47.9,162.9,-109561
2020-03-06,MOL,0,1.6385276845637584e-5,305142,0,305140,0.9999606753355704,80,5,305152,Molise,127283,77,30.1,49.4,1064.7,339.3,9.4,1130,27.1,48,69.1,-2912132
2020-03-06,PIE,2,8.046393204246197e-6,4349599,0,4349638,0.9999685041180291,250,35,4349775,Piemonte,3235861,83,27.5,32.1,1046.2,105,7.8,15721,18.7,48.7,173.6,-522926
2020-03-06,PUG,0,7.457264282711849e-7,4022764,0,4022907,0.9999960227923825,36,3,4022923,Puglia,3023423,77,43.4,77.9,1149.7,167.8,8.7,11620,35.7,45.7,209.3,-290782
2020-03-06,SAR,0,1.8325120625106516e-6,1637027,0,1637092,0.9999969458132292,49,3,1637097,Sardegna,1629624,84,53.8,33.6,1015.6,53.1,9.1,5215,35,48.3,69.1,-909201
